IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,TIPOVIVIENDADONDEVIVE,REGIMENTENENCIAVIVIENDADONDEVIVE,VIVESUPADRE,VIVESUMADRE,PERSONASCONQUIENESVIVE,NIVELEDUCATIVOPADRE,NIVELEDUCATIVOMADRE,TRABAJASUPADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUPADRE,TRABAJASUMADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUMADRE,TIENECO0CIMIENTOSENCOMPUTACION,COMPUTADORAQUEUTILIZAFRECUENTEMENTEES,FINANCIAMIENTODESUSESTUDIOSUNIVERSITARIOS
1906,202,202,2010-1,6,21,21,0,16,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1907,202,202,2011-1,6,21,18,3,14,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1908,202,202,2011-2,6,22,18,4,14,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1909,202,202,2013-3,6,22,14,8,11,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1910,202,202,2014-1,6,22,15,7,11,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1911,202,202,2014-2,6,22,11,11,12,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1912,202,202,2015-1,5,16,16,0,15,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1913,203,203,2010-1,6,21,21,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1914,203,203,2010-2,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1915,203,203,2010-C,3,11,11,0,18,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1916,203,203,2011-1,6,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1917,203,203,2011-2,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1918,203,203,2011-3,6,22,22,0,17,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1919,203,203,2012-1,6,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1920,203,203,2012-2,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1921,203,203,2013-1,6,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1922,203,203,2013-2,7,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1923,203,203,2013-3,3,8,8,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
1924,204,204,2010-1,5,17,0,17,0,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1925,205,205,2010-1,6,21,17,4,15,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1926,205,205,2010-2,7,22,17,5,16,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1927,205,205,2010-C,3,11,4,7,9,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1928,205,205,2011-1,7,21,21,0,14,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1929,205,205,2011-2,6,22,18,4,15,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1930,205,205,2011-3,6,22,14,8,13,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1931,205,205,2012-1,6,22,12,10,13,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1932,205,205,2012-2,7,22,19,3,14,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1933,205,205,2013-1,7,22,22,0,14,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1934,205,205,2013-2,7,22,15,7,13,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1935,205,205,2013-3,7,22,15,7,14,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1936,205,205,2014-1,6,22,18,4,15,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1937,205,205,2014-2,6,24,21,3,15,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1938,205,205,2015-1,2,6,3,3,8,0,2,1,1,2,4,3,2,0,2,1,1,3,2
1939,206,206,2010-1,7,22,18,4,13,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1940,206,206,2010-2,6,19,12,7,11,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1941,206,206,2011-1,5,15,6,9,12,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1942,206,206,2011-2,6,19,6,13,9,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1943,206,206,2011-3,4,13,3,10,5,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1944,206,206,2012-1,4,13,0,13,6,0,2,1,1,1,0,0,2,1,2,1,1,3,2
1945,207,207,2010-1,7,22,22,0,16,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1946,207,207,2010-2,7,22,22,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1947,207,207,2010-C,2,6,6,0,16,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1948,207,207,2011-1,7,22,22,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1949,207,207,2011-2,6,20,20,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1950,207,207,2011-3,6,22,22,0,16,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1951,207,207,2012-1,6,19,19,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1952,207,207,2012-2,6,19,19,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1953,207,207,2013-1,7,22,22,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1954,207,207,2013-2,7,22,22,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1955,207,207,2013-3,6,19,19,0,15,0,2,1,1,3,3,3,2,1,2,1,1,0,2
1956,208,208,2010-1,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1957,208,208,2010-2,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1958,208,208,2010-C,2,6,6,0,18,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1959,208,208,2011-1,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1960,208,208,2011-2,6,20,16,4,12,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1961,208,208,2011-3,5,20,20,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1962,208,208,2012-1,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1963,208,208,2012-2,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1964,208,208,2013-1,7,22,22,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1965,208,208,2013-2,7,22,22,0,15,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1966,208,208,2013-3,6,19,19,0,16,0,2,1,1,1,3,3,2,0,2,1,0,1,2
1967,210,210,2010-1,7,22,18,4,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1968,211,211,2010-1,6,21,17,4,14,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1969,211,211,2010-2,6,21,0,21,1,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1970,211,211,2011-1,6,21,0,21,0,0,2,1,1,1,0,0,2,0,2,1,1,3,2
1971,212,212,2010-1,6,21,6,15,10,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1972,212,212,2010-2,6,21,14,7,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1973,212,212,2010-C,3,11,11,0,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1974,212,212,2011-1,6,20,11,9,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1975,212,212,2011-2,6,21,17,4,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1976,212,212,2011-3,6,21,13,8,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1977,212,212,2012-1,6,22,18,4,13,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1978,212,212,2012-2,6,20,10,10,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1979,212,212,2013-1,6,21,17,4,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1980,212,212,2013-2,7,21,10,11,11,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1981,212,212,2013-3,7,21,9,12,13,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1982,212,212,2014-1,8,22,9,13,10,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1983,212,212,2014-2,6,22,14,8,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1984,212,212,2015-1,7,22,18,4,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1985,212,212,2015-2,6,21,21,0,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
1986,213,213,2010-1,7,22,17,5,14,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1987,213,213,2010-2,6,22,22,0,16,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1988,213,213,2010-C,2,7,7,0,15,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1989,213,213,2011-1,7,22,22,0,15,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1990,213,213,2011-2,6,22,22,0,15,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1991,213,213,2011-3,6,22,22,0,15,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1992,213,213,2012-1,7,22,22,0,16,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1993,213,213,2012-2,8,21,21,0,16,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1994,213,213,2013-1,7,21,21,0,16,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1995,213,213,2013-2,6,22,22,0,16,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1996,213,213,2013-3,4,18,18,0,18,0,2,0,1,1,1,4,0,2,2,1,1,3,2
1997,214,214,2010-1,7,22,22,0,16,1,2,1,1,3,2,4,2,0,1,2,1,3,2
1998,214,214,2010-2,8,22,22,0,15,1,2,1,1,3,2,4,2,0,1,2,1,3,2
1999,214,214,2010-C,3,11,11,0,15,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2000,214,214,2011-1,6,21,21,0,15,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2001,214,214,2011-2,5,19,7,12,12,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2002,214,214,2011-3,5,20,0,20,1,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2003,214,214,2012-1,5,20,16,4,14,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2004,214,214,2012-2,5,19,8,11,10,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2005,214,214,2013-1,6,22,14,8,14,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2006,214,214,2013-2,5,20,8,12,12,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2007,214,214,2013-3,6,22,3,19,9,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2008,214,214,2014-1,5,19,0,19,4,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2009,214,214,2014-2,5,20,12,8,13,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2010,214,214,2015-1,5,17,0,17,0,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2011,214,214,2015-2,6,21,0,21,3,1,2,1,1,3,2,4,2,0,1,2,1,3,2
2012,215,215,2010-1,7,22,0,22,0,1,2,1,1,1,3,3,2,1,2,1,1,3,2
2013,215,215,2011-1,7,22,9,13,10,1,2,1,1,1,3,3,2,1,2,1,1,3,2
2014,215,215,2011-2,7,22,0,22,0,1,2,1,1,1,3,3,2,1,2,1,1,3,2
2015,215,215,2011-3,7,22,0,22,0,1,2,1,1,1,3,3,2,1,2,1,1,3,2
2016,216,216,2010-1,6,21,21,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2017,216,216,2010-2,6,21,21,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2018,216,216,2010-C,3,11,11,0,18,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2019,216,216,2011-1,6,22,22,0,17,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2020,216,216,2011-2,6,22,22,0,17,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2021,216,216,2011-3,6,22,22,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2022,216,216,2012-1,6,21,21,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2023,216,216,2012-2,6,22,22,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2024,216,216,2013-1,6,22,22,0,15,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2025,216,216,2013-2,7,22,22,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2026,216,216,2013-3,5,16,16,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
2027,217,217,2010-1,6,21,21,0,17,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2028,217,217,2010-2,6,22,18,4,13,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2029,217,217,2010-C,3,12,12,0,16,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2030,217,217,2011-1,6,21,21,0,16,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2031,217,217,2011-2,6,22,22,0,16,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2032,217,217,2011-3,6,21,21,0,15,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2033,217,217,2012-1,6,22,22,0,16,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2034,217,217,2012-2,6,22,22,0,15,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2035,217,217,2013-1,6,22,22,0,16,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2036,217,217,2013-2,7,22,22,0,15,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2037,217,217,2013-3,4,13,13,0,15,0,2,1,1,1,2,2,2,0,2,1,1,3,1
2038,218,218,2010-1,6,21,0,21,2,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2039,218,218,2010-2,6,21,0,21,0,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2040,218,218,2011-1,6,21,0,21,0,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2041,218,218,2011-2,6,21,3,18,10,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2042,218,218,2011-3,6,21,9,12,8,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2043,218,218,2012-1,6,21,10,11,8,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2044,218,218,2012-2,6,21,10,11,11,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2045,218,218,2013-1,6,21,12,9,12,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2046,218,218,2013-2,6,22,12,10,12,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2047,218,218,2013-3,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2048,218,218,2014-1,6,22,18,4,12,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2049,218,218,2014-2,6,22,19,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2050,218,218,2015-1,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2051,218,218,2015-2,6,22,22,0,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
2052,219,219,2010-1,6,21,13,8,13,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2053,219,219,2010-2,6,22,22,0,15,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2054,219,219,2010-C,3,11,11,0,15,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2055,219,219,2011-1,7,22,14,8,13,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2056,219,219,2011-2,6,22,15,7,14,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2057,219,219,2011-3,6,22,15,7,12,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2058,219,219,2012-1,7,22,15,7,12,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2059,219,219,2012-2,7,21,7,14,11,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2060,219,219,2013-1,6,20,20,0,15,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2061,219,219,2013-2,7,22,16,6,14,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2062,219,219,2013-3,7,22,22,0,15,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2063,219,219,2014-1,6,22,11,11,13,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2064,219,219,2014-2,6,21,14,7,12,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2065,219,219,2015-1,5,21,21,0,15,0,2,1,1,3,4,4,2,0,2,0,1,3,2
2066,220,220,2010-1,7,22,22,0,15,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2067,220,220,2010-2,7,22,12,10,10,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2068,220,220,2011-1,7,22,13,9,10,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2069,220,220,2011-2,7,22,7,15,8,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2070,220,220,2011-3,7,22,10,12,12,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2071,220,220,2012-1,6,21,12,9,11,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2072,220,220,2012-2,7,22,6,16,12,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2073,220,220,2013-1,5,17,11,6,11,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2074,220,220,2013-2,7,22,10,12,12,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2075,220,220,2013-3,6,19,16,3,14,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2076,220,220,2014-1,5,16,16,0,14,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2077,220,220,2014-2,7,22,10,12,13,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2078,220,220,2015-1,5,15,12,3,14,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2079,220,220,2015-2,7,21,18,3,14,0,2,1,1,1,4,5,2,0,2,1,1,3,2
2080,221,221,2010-1,5,17,11,6,9,1,2,1,1,1,3,3,2,0,2,0,1,3,2
2081,221,221,2010-2,6,21,6,15,8,1,2,1,1,1,3,3,2,0,2,0,1,3,2
2082,221,221,2011-1,6,20,0,20,5,1,2,1,1,1,3,3,2,0,2,0,1,3,2
2083,221,221,2011-2,6,21,0,21,2,1,2,1,1,1,3,3,2,0,2,0,1,3,2
2084,222,222,2010-1,6,21,6,15,7,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2085,222,222,2011-1,6,21,14,7,13,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2086,222,222,2011-2,6,21,10,11,11,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2087,222,222,2011-3,6,20,18,2,15,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2088,222,222,2012-1,6,22,0,22,4,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2089,222,222,2012-2,5,19,15,4,12,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2090,222,222,2013-1,5,20,20,0,14,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2091,222,222,2013-2,6,22,11,11,12,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2092,222,222,2013-3,5,20,16,4,14,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2093,222,222,2014-1,6,22,10,12,13,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2094,222,222,2014-2,6,22,10,12,10,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2095,222,222,2015-2,6,22,3,19,10,0,2,1,1,1,0,0,2,0,1,2,1,0,2
2096,223,223,2010-1,6,21,4,17,5,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2097,223,223,2010-2,6,21,3,18,4,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2098,223,223,2010-C,2,8,0,8,3,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2099,223,223,2011-1,6,21,0,21,1,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2100,223,223,2011-2,6,21,0,21,0,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2101,223,223,2011-3,6,21,13,8,9,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2102,223,223,2013-1,6,21,7,14,10,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2103,223,223,2013-2,6,21,7,14,7,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2104,223,223,2013-3,6,18,7,11,7,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2105,223,223,2014-1,3,11,7,4,11,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2106,223,223,2014-2,4,14,10,4,14,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2107,223,223,2015-1,4,16,16,0,14,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2108,223,223,2015-2,5,19,11,8,14,0,2,0,1,1,1,0,0,2,2,0,1,0,2
2109,224,224,2010-1,7,22,22,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2110,224,224,2010-2,6,22,18,4,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2111,224,224,2010-C,3,11,7,4,11,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2112,224,224,2011-1,5,17,9,8,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2113,224,224,2011-2,5,19,19,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2114,224,224,2011-3,6,21,17,4,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2115,224,224,2012-1,6,22,7,15,11,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2116,224,224,2012-2,7,22,14,8,12,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2117,224,224,2013-1,7,21,21,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2118,224,224,2013-2,6,21,17,4,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2119,224,224,2013-3,6,21,17,4,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2120,224,224,2014-1,7,22,22,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2121,224,224,2014-2,3,11,11,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2122,224,224,2015-1,3,15,15,0,15,0,2,1,1,1,4,4,2,1,2,0,1,3,2
2123,225,225,2010-1,6,21,9,12,12,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2124,225,225,2010-2,7,22,18,4,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2125,225,225,2010-C,3,12,12,0,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2126,225,225,2011-1,6,21,17,4,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2127,225,225,2011-2,6,22,18,4,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2128,225,225,2011-3,6,22,6,16,11,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2129,225,225,2012-1,6,22,18,4,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2130,225,225,2012-2,6,20,13,7,11,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2131,225,225,2013-1,7,22,14,8,12,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2132,225,225,2013-2,6,20,6,14,10,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2133,225,225,2013-3,6,21,17,4,12,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2134,225,225,2014-1,6,21,13,8,13,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2135,225,225,2014-2,6,21,14,7,14,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2136,225,225,2015-1,7,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2137,225,225,2015-2,4,19,19,0,16,0,2,1,1,1,3,3,2,1,2,1,1,0,2
2138,226,226,2010-1,6,21,6,15,9,0,2,1,1,1,5,4,2,0,2,0,1,3,2
2139,226,226,2011-1,7,22,0,22,2,0,2,1,1,1,5,4,2,0,2,0,1,3,2
2140,227,227,2010-1,7,22,16,6,13,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2141,227,227,2010-2,7,21,14,7,11,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2142,227,227,2010-C,3,10,6,4,11,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2143,227,227,2011-1,5,19,19,0,15,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2144,227,227,2011-2,5,18,18,0,14,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2145,227,227,2011-3,6,21,13,8,9,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2146,227,227,2012-1,5,18,10,8,13,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2147,227,227,2012-2,6,21,18,3,14,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2148,227,227,2013-1,5,19,19,0,17,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2149,227,227,2013-2,6,21,17,4,14,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2150,227,227,2013-3,5,19,15,4,15,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2151,227,227,2014-1,5,18,18,0,14,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2152,227,227,2014-2,6,21,21,0,16,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2153,227,227,2015-1,4,13,13,0,15,0,2,1,1,1,4,0,2,1,2,0,1,3,2
2154,228,228,2010-1,7,22,12,10,11,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2155,228,228,2010-2,6,19,15,4,12,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2156,228,228,2010-C,2,6,2,4,12,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2157,228,228,2011-1,6,19,19,0,15,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2158,228,228,2011-2,6,21,7,14,8,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2159,228,228,2011-3,6,20,13,7,11,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2160,228,228,2012-1,4,15,12,3,13,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2161,228,228,2012-2,5,19,8,11,12,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2162,228,228,2013-1,3,11,11,0,14,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2163,228,228,2013-2,4,15,11,4,14,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2164,228,228,2013-3,5,20,12,8,14,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2165,228,228,2014-1,5,20,16,4,15,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2166,228,228,2014-2,5,19,19,0,15,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2167,228,228,2015-1,6,20,20,0,15,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2168,228,228,2015-2,6,22,18,4,14,0,2,1,1,1,4,5,2,0,1,2,1,3,2
2169,229,229,2010-1,7,22,0,22,0,0,2,1,1,1,2,2,2,1,2,1,1,0,2
2170,230,230,2010-1,7,22,11,11,12,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2171,230,230,2010-2,4,14,3,11,9,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2172,230,230,2012-1,4,14,14,0,15,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2173,230,230,2012-2,6,18,18,0,14,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2174,230,230,2013-1,6,20,20,0,15,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2175,230,230,2013-2,6,22,22,0,16,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2176,230,230,2013-3,6,22,22,0,16,0,2,1,1,3,4,4,2,0,2,1,1,3,2
2177,230,230,2014-1,6,22,22,0,17,0,2,1,1,3,4,4,2,0,2,1,1,3,2
